Main,Sub,SubSub,CuisineLink,Depth,MentionedFoods
African cuisine,Central African cuisine,,Angolan_cuisine,1,"['Pork', 'Milk', 'Shrimp and prawn', 'Rice', 'Fish', 'Meat', 'Ice cream', 'Corn', 'Spinach', 'Pudding', 'Seafood', 'Banana', 'Fruits', 'Bread', 'Stew', 'Cake']"
African cuisine,Central African cuisine,,Cameroonian_cuisine,1,"['Pork', 'Fish', 'Meat', 'Kebab', 'Corn', 'Spinach', 'Beef', 'Ham', 'Soup', 'Banana', 'Stew', 'Cake', 'Orange']"
African cuisine,Central African cuisine,,Chadian_cuisine,1,"['Pork', 'Milk', 'Pineapple', 'Rice', 'Butter', 'Fish', 'Grains', 'Breakfast cereal', 'Meat', 'Beef', 'Pancake', 'Banana', 'Fruits', 'Cereal', 'Mango', 'Bread', 'Goat milk', 'Stew', 'Carrot']"
African cuisine,Central African cuisine,,Congolese_cuisine,1,"['Pork', 'Rice', 'Butter', 'Fried rice', 'Fish', 'Meat', 'Kebab', 'Corn', 'Beef', 'Soup', 'Pudding', 'Banana', 'Fruits', 'Bread', 'Stew']"
African cuisine,Central African cuisine,,Centrafrican_cuisine,1,"['Milk', 'Sandwiches', 'Pineapple', 'Rice', 'Butter', 'Fish', 'Meat', 'Spinach', 'Beef', 'Ham', 'Soup', 'Banana', 'Bread', 'Stew']"
African cuisine,Central African cuisine,,Cuisine_of_Equatorial_Guinea,1,"['Rice', 'Omelette', 'Fish', 'Corn', 'Soup', 'Banana', 'Fruits', 'Mango', 'Chocolate', 'Stew']"
African cuisine,Central African cuisine,,Gabonese_cuisine,1,"['Pineapple', 'Avocado', 'Rice', 'Butter', 'Fish', 'Meat', 'Corn', 'Seafood', 'Banana', 'Fruits', 'Mango', 'Bread', 'Stew']"
African cuisine,Central African cuisine,,Cuisine_of_São_Tomé_and_Príncipe,1,"['Pork', 'Shrimp and prawn', 'Pineapple', 'Avocado', 'Rice', 'Omelette', 'Fish', 'Grains', 'Meat', 'Corn', 'Spinach', 'Poultry', 'Pudding', 'Seafood', 'Banana', 'French fries', 'Mango', 'Bread', 'Chocolate', 'Stew']"
African cuisine,East African cuisine,,Burundian_cuisine,1,"['Sausage', 'Fish', 'Meat', 'Cabbage', 'Corn', 'Soup', 'Banana', 'Fruits', 'Cereal', 'Curry']"
African cuisine,East African cuisine,,Comorian_cuisine,1,"['Pork', 'Milk', 'Rice', 'Fish', 'Meat', 'Spinach', 'Beef', 'Seafood', 'Banana', 'Mango', 'Vanilla', 'Cake']"
African cuisine,East African cuisine,,Djiboutian_cuisine,1,"['Milk', 'Steak', 'Rice', 'Fish', 'Meat', 'Corn', 'Beef', 'Pancake', 'Soup', 'Banana', 'Fruits', 'Mango', 'Bread', 'Pasta', 'Stew']"
African cuisine,East African cuisine,,Eritrean_cuisine,1,"['Milk', 'Butter', 'Fish', 'Pizza', 'Meat', 'Corn', 'Spinach', 'Beef', 'Pancake', 'Yogurt', 'Seafood', 'Bolognese sauce', 'Flatbread', 'Bread', 'Lasagna', 'Pasta', 'Stew', 'Spaghetti', 'Curry']"
African cuisine,East African cuisine,,Ethiopian_cuisine,1,"['Pork', 'Milk', 'Cheese', 'Butter', 'Eggs', 'Fish', 'Grains', 'Meat', 'Cabbage', 'Corn', 'Beef', 'Pancake', 'Yogurt', 'Banana', 'Feta', 'Flatbread', 'Cereal', 'Bread', 'Pasta', 'Pretzel', 'Stew', 'Popcorn', 'Carrot', 'Orange']"
African cuisine,East African cuisine,,Ethiopian_Jewish_cuisine,2,"['Pork', 'Milk', 'Butter', 'Eggs', 'Fish', 'Meat', 'Flatbread', 'Bread', 'Stew', 'Curry']"
African cuisine,East African cuisine,,Kenyan_cuisine,1,"['Rice', 'Fish', 'Grains', 'Meat', 'Spinach', 'Beef', 'Seafood', 'Flatbread', 'Bread', 'Stew']"
African cuisine,East African cuisine,,Maasai_cuisine,1,"['Milk', 'Rice', 'Butter', 'Meat', 'Cabbage', 'Fruits']"
African cuisine,East African cuisine,,Malagasy_cuisine,1,"['Pork', 'Milk', 'Pear', 'Pineapple', 'Wonton', 'Avocado', 'Rice', 'Persimmon', 'Eggs', 'Fried rice', 'Bok choy', 'Fish', 'Meat', 'Cabbage', 'Ice cream', 'Corn', 'Croissant', 'Beef', 'Biryani', 'Poultry', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Fruits', 'Mango', 'Bread', 'Watermelon', 'Baguette', 'Chocolate', 'Egg roll', 'Vanilla', 'Stew', 'Curry', 'Cake', 'Orange']"
African cuisine,East African cuisine,,Malawian_cuisine,1,"['Banana bread', 'Rice', 'Butter', 'Fish', 'Meat', 'Corn', 'Banana', 'Bread', 'Salmon']"
African cuisine,East African cuisine,,Mauritian_cuisine,1,"['Duck', 'Pork', 'Fried egg', 'Milk', 'Shrimp and prawn', 'Pineapple', 'Wonton', 'Dumplings', 'Rice', 'Chinese red eggs', 'Eggs', 'Mooncake', 'Fried rice', 'Meatball', 'Fish', 'Meat', 'Cabbage', 'Ice cream', 'Corn', 'Croissant', 'Beef', 'Ham', 'Biryani', 'Poultry', 'Soup', 'Pudding', 'Strawberry', 'Seafood', 'Soy egg', 'Peking duck', 'Flatbread', 'Shaved ice', 'Bread', 'Baguette', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Spring roll', 'Curry', 'Cake']"
African cuisine,East African cuisine,,Mozambican_cuisine,1,"['Milk', 'Rice', 'Fish', 'Meat', 'Corn', 'Seafood', 'Stew', 'Curry', 'Cake']"
African cuisine,East African cuisine,,Rwandan_cuisine,1,"['Milk', 'Steak', 'Rice', 'Fish', 'Meat', 'Cabbage', 'Banana', 'French fries', 'Stew']"
African cuisine,East African cuisine,,Seychellois_cuisine,1,"['Milk', 'Shark meat', 'Rice', 'Fish', 'Meat', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Fruits', 'Mango', 'Vanilla', 'Curry']"
African cuisine,East African cuisine,,Somali_cuisine,1,"['Pork', 'Milk', 'Steak', 'Rice', 'Butter', 'Fish', 'Cornbread', 'Meat', 'Kebab', 'Apple', 'Beef', 'Pancake', 'Soup', 'Pudding', 'Banana', 'Cookie', 'Fruits', 'Flatbread', 'Mango', 'Bread', 'Pasta', 'Stew', 'Spaghetti', 'Curry', 'Cake', 'Orange']"
African cuisine,East African cuisine,,Sudanese_cuisine,1,"['Milk', 'Cheese', 'Butter', 'Fish', 'Meat', 'Kebab', 'Beef', 'Pancake', 'Soup', 'Bread', 'Stew']"
African cuisine,East African cuisine,,South_Sudanese_cuisine,1,"['Butter', 'Fish', 'Meat', 'Spinach', 'Beef', 'Pancake', 'Soup', 'Flatbread', 'Stew']"
African cuisine,East African cuisine,,Tanzanian_cuisine,1,"['Milk', 'Rice', 'Fish', 'Meat', 'Kebab', 'Beef', 'Biryani', 'Soup', 'Seafood', 'Flatbread', 'Bread', 'Stew']"
African cuisine,East African cuisine,,Zanzibari_cuisine,2,"['Pineapple', 'Steak', 'Rice', 'Fish', 'Meat', 'Biryani', 'Seafood', 'Mango', 'Curry', 'Cake']"
African cuisine,East African cuisine,,Ugandan_cuisine,1,"['Pork', 'Pineapple', 'Rice', 'Eggs', 'Fish', 'Meat', 'Cabbage', 'Beef', 'Pancake', 'Banana', 'Fruits', 'Bread', 'Stew', 'Curry']"
African cuisine,East African cuisine,,Zambian_cuisine,1,"['Fish', 'Meat', 'Corn', 'Beef', 'Banana', 'Stew']"
African cuisine,East African cuisine,,Zimbabwean_cuisine,1,"['Pork', 'Milk', 'Sandwiches', 'Rice', 'Butter', 'Sausage', 'Fish', 'Meat', 'Spinach', 'Beef', 'Banana', 'French fries', 'Cereal', 'Pasta', 'Jam', 'Gravy']"
African cuisine,North African cuisine,,Algerian_cuisine,1,"['Pork', 'Milk', 'Sandwiches', 'Shrimp and prawn', 'Omelette', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Fish', 'Pizza', 'Grains', 'Mashed potatoes', 'Meat', 'Corn', 'Croissant', 'Beef', 'Cherry', 'Poultry', 'Soup', 'Seafood', 'Pie', 'Fruits', 'French fries', 'Flatbread', 'Cereal', 'Bread', 'Watermelon', 'Pasta', 'Baguette', 'Pretzel', 'Stew', 'Jam', 'Orange']"
African cuisine,North African cuisine,,Berber_cuisine,1,"['Milk', 'Cheese', 'Butter', 'Meat', 'Corn']"
African cuisine,North African cuisine,,Egyptian_cuisine,1,"['Duck', 'Pork', 'Milk', 'Sandwiches', 'Steak', 'Turnover', 'Rice', 'Apricot', 'Omelette', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Donuts', 'Fish', 'Grains', 'Meat', 'Kebab', 'Cabbage', 'Ice cream', 'Corn', 'Spinach', 'Beef', 'Pancake', 'Poultry', 'Yogurt', 'Soup', 'Pudding', 'Strawberry', 'Seafood', 'Banana', 'Fruits', 'Parfait', 'Feta', 'Cereal', 'Mango', 'Bread', 'Lasagna', 'Pasta', 'Baguette', 'Vanilla', 'Stew', 'Orange']"
African cuisine,North African cuisine,,Libyan_cuisine,1,"['Pork', 'Milk', 'Sandwiches', 'Turnover', 'Rice', 'Apricot', 'Cheese', 'Butter', 'Minestrone', 'Eggs', 'Boiled egg', 'Fish', 'Grains', 'Meat', 'Kebab', 'Cabbage', 'Almond biscuit', 'Beef', 'Poultry', 'Soup', 'Pudding', 'Seafood', 'Cookie', 'Fruits', 'Flatbread', 'Mango', 'Bread', 'Pasta', 'Chocolate', 'Stew', 'Jam', 'Gravy', 'Orange']"
African cuisine,North African cuisine,,Moroccan_cuisine,1,"['Pork', 'Shrimp and prawn', 'Rice', 'Butter', 'Eggs', 'Bacon', 'Fish', 'Grains', 'Meat', 'Croissant', 'Spinach', 'Beef', 'Pancake', 'Soup', 'Seafood', 'Fruits', 'Bread', 'Pretzel', 'Orange']"
African cuisine,North African cuisine,,Tunisian_cuisine,1,"['Pork', 'Rice', 'Apricot', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Donuts', 'Fish', 'Pizza', 'Grains', 'Meat', 'Apple', 'Spinach', 'Beef', 'Soup', 'Poached egg', 'Pudding', 'Seafood', 'Mayonnaise', 'Fruits', 'French fries', 'Cereal', 'Scrambled egg', 'Bread', 'Pasta', 'Stew', 'Gravy', 'Cake', 'Carrot', 'Orange']"
African cuisine,North African cuisine,,Western_Saharan_cuisine,1,"['Milk', 'Rice', 'Cheese', 'Butter', 'Fish', 'Meat', 'Fruits', 'Cereal', 'Bread', 'Goat milk', 'Stew']"
African cuisine,Southern African cuisine,,Botswana_cuisine,1,"['Milk', 'Dumplings', 'Rice', 'Fish', 'Meat', 'Cabbage', 'Spinach', 'Beef', 'Fruits', 'Cereal', 'Bread', 'Watermelon', 'Carrot']"
African cuisine,Southern African cuisine,,Cuisine_of_Eswatini,1,"['Milk', 'Sandwiches', 'Rice', 'Meat', 'Corn', 'Beef', 'Stew']"
African cuisine,Southern African cuisine,,Cuisine_of_Lesotho,1,"['Rice', 'Meat', 'Kebab', 'Corn', 'Stew', 'Carrot']"
African cuisine,Southern African cuisine,,Namibian_cuisine,1,"['Milk', 'Meat', 'Bread']"
African cuisine,Southern African cuisine,,South_African_cuisine,1,"['Milk', 'Sandwiches', 'Steak', 'Rice', 'Apricot', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Pizza', 'Grains', 'Meat', 'Kebab', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Biryani', 'Yogurt', 'Pot pie', ""McDonald's"", 'Peach', 'Pudding', 'Banana', 'Pie', 'Fruits', 'French fries', 'Ribs', 'Chicken feet', 'Bread', 'Pasta', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Curry', 'Gravy', 'Cake']"
African cuisine,Southern African cuisine,,Afrikaner_cuisine,2,"['Milk', 'Sandwiches', 'Steak', 'Rice', 'Apricot', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Pizza', 'Grains', 'Meat', 'Kebab', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Biryani', 'Yogurt', 'Pot pie', ""McDonald's"", 'Peach', 'Pudding', 'Banana', 'Pie', 'Fruits', 'French fries', 'Ribs', 'Chicken feet', 'Bread', 'Pasta', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Curry', 'Gravy', 'Cake']"
African cuisine,West African cuisine,,Benin_cuisine,1,"['Pork', 'Kiwifruit', 'Milk', 'Pineapple', 'Dumplings', 'Avocado', 'Rice', 'Cheese', 'Fish', 'Meat', 'Corn', 'Beef', 'Soup', 'Banana', 'Fruits', 'Mango', 'Cake', 'Orange']"
African cuisine,West African cuisine,,Burkinabé_cuisine,1,"['Rice', 'Fish', 'Grains', 'Meat', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Yogurt', 'Soup', 'Stew', 'Carrot']"
African cuisine,West African cuisine,,Cape_Verdean_cuisine,1,"['Pork', 'Milk', 'Steak', 'Rice', 'Cheese', 'Butter', 'Eggs', 'Fish', 'Meat', 'Corn', 'Beef', 'Ham', 'Soup', 'Seafood', 'Banana', 'Stew', 'Jam', 'Cake']"
African cuisine,West African cuisine,,Gambian_cuisine,1,"['Fried egg', 'Milk', 'Jamaican patty', 'Rice', 'Butter', 'Boiled egg', 'Fish', 'Meat', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Yogurt', 'Soup', 'Seafood', 'Pie', 'Mayonnaise', 'Mango', 'Bread', 'Baguette', 'Chocolate', 'Vanilla', 'Stew', 'Cake', 'Carrot']"
African cuisine,West African cuisine,,Ghanaian_cuisine,1,"['Duck', 'Tomato soup', 'Pork', 'Milk', 'Shrimp and prawn', 'Pineapple', 'Avocado', 'Jamaican patty', 'Rice', 'Cheese', 'Butter', 'Sausage', 'Eggs', 'Boiled egg', 'Fried rice', 'Fish', 'Soy milk', 'Grains', 'Meat', 'Kebab', 'Ice cream', 'Corn', 'Croissant', 'Spinach', 'Beef', 'Yogurt', 'Soup', 'Seafood', 'Banana', 'Pie', 'Cereal', 'Bread', 'Baguette', 'Chocolate', 'Stew', 'Spaghetti', 'Curry', 'Gravy', 'Cake', 'Orange']"
African cuisine,West African cuisine,,Guinean_cuisine,1,"['Milk', 'Rice', 'Cheese', 'Butter', 'Fish', 'Corn', 'Banana', 'Pie', 'Mango', 'Bread', 'Stew', 'Pumpkin pie', 'Cake']"
African cuisine,West African cuisine,,Guinea-Bissauan_cuisine,1,"['Milk', 'Rice', 'Fish', 'Soup', 'Fruits', 'Cereal', 'Stew']"
African cuisine,West African cuisine,,Ivorian_cuisine,1,"['Pork', 'Shrimp and prawn', 'Pineapple', 'Rice', 'Boiled egg', 'Fish', 'Grains', 'Meat', 'Corn', 'Soup', 'Seafood', 'Banana', 'Fruits', 'Mango', 'Vanilla', 'Stew', 'Orange']"
African cuisine,West African cuisine,,Liberian_cuisine,1,"['Banana bread', 'Rice', 'Butter', 'Fish', 'Cornbread', 'Meat', 'Cabbage', 'Beef', 'Soup', 'Banana', 'Fruits', 'Bread', 'Stew']"
African cuisine,West African cuisine,,Malian_cuisine,1,"['Rice', 'Butter', 'Boiled egg', 'Grains', 'Meat', 'Spinach', 'Beef', 'Cereal', 'Mango', 'Stew']"
African cuisine,West African cuisine,,Mauritanian_cuisine,1,"['Milk', 'Steak', 'Rice', 'Cheese', 'Fish', 'Meat', 'Soup', 'French fries', 'Stew']"
African cuisine,West African cuisine,,Cuisine_of_Niger,1,"['Dumplings', 'Rice', 'Fish', 'Grains', 'Meat', 'Beef', 'Yogurt', 'Soup', 'Mango', 'Stew']"
African cuisine,West African cuisine,,Nigerian_cuisine,1,"['Milk', 'Shrimp and prawn', 'Pineapple', 'Rice', 'Cheese', 'Butter', 'Eggs', 'Fried rice', 'Fish', 'Soy milk', 'Meat', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Poultry', 'Yogurt', 'Soup', 'Pudding', 'Cow milk', 'Seafood', 'Banana', 'Pie', 'Cookie', 'Fruits', 'Mango', 'Bread', 'Watermelon', 'Stew', 'Curry', 'Cake', 'Orange']"
African cuisine,West African cuisine,,Cuisine_of_Saint_Helena,1,"['Rice', 'Eggs', 'Fish', 'Meat', 'Pudding', 'Banana', 'Stew', 'Curry', 'Cake']"
African cuisine,West African cuisine,,Senegalese_cuisine,1,"['Pork', 'Fried egg', 'Milk', 'Rice', 'Butter', 'Eggs', 'Fish', 'Grains', 'Meat', 'Cabbage', 'Beef', 'Yogurt', 'Soup', 'Pudding', 'Cookie', 'French fries', 'Mango', 'Bread', 'Stew', 'Orange']"
African cuisine,West African cuisine,,Cuisine_of_Sierra_Leone,1,"['Pork', 'Dumplings', 'Rice', 'Fish', 'Meat', 'Beef', 'Soup', 'Banana', 'Fruits', 'Stew', 'Orange']"
African cuisine,West African cuisine,,Togolese_cuisine,1,"['Pork', 'Shrimp and prawn', 'Avocado', 'Rice', 'Boiled egg', 'Fish', 'Meat', 'Corn', 'Spinach', 'Beef', 'Pancake', 'Soup', 'Seafood', 'Banana', 'Bread', 'Baguette', 'Cake']"
Cuisine of the Americas,,,Latin_American_cuisine,1,"['Pork', 'Fried egg', 'Milk', 'Sandwiches', 'Shrimp and prawn', 'Pineapple', 'Tamale', 'Dumplings', 'Avocado', 'Rice', 'Cheese', 'Fish', 'Pizza', 'Cornbread', 'Grains', 'Meat', 'Cabbage', 'Corn', 'Spinach', 'Beef', 'Lomo Saltado', 'Poultry', 'Yogurt', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Mayonnaise', 'Fruits', 'French fries', 'Flatbread', 'Processed cheese', 'Chicken soup', 'Mango', 'Bread', 'Pasta', 'Chocolate', 'Alfajor', 'Stew', 'Pupusa', 'Arepa', 'Taco', 'Cake', 'Carrot']"
Cuisine of the Americas,,,Native_American_cuisine,1,"['Duck', 'Pork', 'Milk', 'Pear', 'Pineapple', 'Tamale', 'Dumplings', 'Avocado', 'Rice', 'Persimmon', 'Cheese', 'Butter', 'Eggs', 'Fish', 'Cornbread', 'Meat', 'Apple', 'Ice cream', 'Corn', 'Blueberry', 'Cranberry', 'Beef', 'Cherry', 'Soup', 'Peach', 'Raspberry', 'Pudding', 'Strawberry', 'Seafood', 'Banana', 'Fruits', 'Flatbread', 'Bread', 'Chocolate', 'Vanilla', 'Stew', 'Pupusa', 'Arepa', 'Taco', 'Salmon', 'Popcorn', 'Blackberry', 'Cake', 'Carrot', 'Orange']"
Cuisine of the Americas,,,Tlingit_cuisine,2,"['Pork', 'Rice', 'Eggs', 'Fish', 'Pizza', 'Grains', 'Meat', 'Ice cream', 'Beef', 'Soup', 'Raspberry', 'Seafood', 'Salmon']"
Cuisine of the Americas,North American cuisine,,Bermudian_cuisine,1,"['Pork', 'Shark meat', 'Avocado', 'Rice', 'Butter', 'Eggs', 'Bacon', 'Boiled egg', 'Fish', 'Buffalo wing', 'Meat', 'Cabbage', 'Ice cream', 'Corn', 'Beef', 'Pudding', 'Seafood', 'Banana', 'Pie', 'Mayonnaise', 'Fruits', 'Chowder', 'Bread', 'Watermelon', 'Chocolate', 'Curry', 'Cake', 'Toast', 'Orange']"
Cuisine of the Americas,North American cuisine,,Canadian_cuisine,1,"['Pork', 'Mint chocolate', 'Burrito', 'Milk', 'Hardtack', 'Pear', 'Sandwiches', 'Shrimp and prawn', 'Pineapple', 'Wonton', 'Dumplings', 'Avocado', 'Steak', 'Rice', 'Apricot', 'Cheese', 'Butter', 'Pierogi', 'Sausage', 'Eggs', 'Parmesan', 'Bacon', 'Donuts', 'Hawaiian pizza', 'Fried rice', 'Fish', 'Pizza', 'Cracker', 'Mashed potatoes', 'Wagyu', 'Breakfast cereal', 'Tim Hortons', 'Meat', 'Kebab', 'Cabbage', 'Apple', 'Ice cream', 'Corn', 'Spinach', 'Blueberry', 'Cranberry', 'Beef', 'Ham', 'Pancake', 'Cherry', 'bagel', 'Poultry', 'Yogurt', 'Pepperoni', 'Soup', 'Raspberry', 'Pudding', 'Strawberry', 'Seafood', 'Pie', 'Mayonnaise', 'Cookie', 'Fruits', 'Butter chicken', 'French fries', 'Ribs', 'Flatbread', 'Cereal', 'Sushi', 'Chowder', 'California roll', 'Poutine', 'Bread', 'Pasta', 'Pizza Margherita', 'Chocolate', 'Hot dog', 'Corn chowder', 'Vanilla', 'Stew', 'Jam', 'Spaghetti', 'Tiger tail ice cream', 'Taco', 'Mozzarella', 'Salmon', 'Sauerkraut', 'Curry', 'Gravy', 'Cake', 'Cheesecake', 'Toast', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,,Canadian_Chinese_cuisine,2,"['Pork', 'Wonton', 'Dumplings', 'Chicken balls', 'Butter', 'Pierogi', 'Eggs', 'Fish', 'Pizza', 'Meat', 'Cabbage', 'Beef', 'Seafood', 'Pie', 'French fries', 'Ribs', 'Bread', 'Congee', 'Cake', 'Carrot', 'Orange']"
Cuisine of the Americas,North American cuisine,,Cuisine_of_the_Maritimes,2,"['Pork', 'Milk', 'Cheese', 'Butter', 'Bacon', 'Fish', 'Meat', 'Cabbage', 'Corn', 'Blueberry', 'Beef', 'Poultry', 'Soup', 'Seafood', 'Pie', 'Poutine', 'Bread', 'Stew']"
Cuisine of the Americas,North American cuisine,,Cuisine_of_Quebec,2,"['Duck', 'Pork', 'Kiwifruit', 'Burrito', 'Milk', 'Pear', 'Sandwiches', 'Shrimp and prawn', 'Pineapple', 'Avocado', 'Steak', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Pizza', 'Grains', 'Mashed potatoes', 'Meat', 'Cabbage', 'Apple', 'Blue cheese', 'Ice cream', 'Corn', 'Croissant', 'Spinach', 'Blueberry', 'Cranberry', 'Beef', 'Ham', 'Pancake', 'Cherry', 'Charcuterie', 'bagel', 'Poultry', 'Soup', 'Raspberry', 'Pudding', 'Strawberry', 'Seafood', 'Banana', 'Onion rings', 'Pie', 'Fruits', 'Mac and Cheese', 'Bolognese sauce', 'Grilled Cheese', 'French fries', 'Chocolate cake', 'Cereal', 'Sushi', 'Carrot cake', 'Chowder', 'Poutine', 'Mango', 'Bread', 'Lasagna', 'Watermelon', 'Dragonfruit', 'Asparagus', 'Chocolate', 'Hot dog', 'Stew', 'Spaghetti', 'Salmon', 'Blackberry', 'Cantaloupe', 'Curry', 'Gravy', 'Cake', 'Toast', 'Carrot', 'Orange']"
Cuisine of the Americas,North American cuisine,,Cuisine_of_Toronto,2,[]
Cuisine of the Americas,North American cuisine,,Greenlandic_cuisine,1,"['Rice', 'Eggs', 'Fish', 'Meat', 'bagel', 'Soup', 'Seafood']"
Cuisine of the Americas,North American cuisine,,Mexican_cuisine,1,"['Duck', 'Pork', 'Burrito', 'Milk', 'Pear', 'Sandwiches', 'Pineapple', 'Tamale', 'Avocado', 'Steak', 'Rice', 'Cheese', 'Hamburgers', 'Sausage', 'Eggs', 'Bacon', 'Quesadillas', 'Fish', 'Pizza', 'Meat', 'Cabbage', 'Apple', 'Ice cream', 'Corn', 'Spinach', 'Beef', 'Ham', 'Roast chicken', 'Soup', 'Pudding', 'Seafood', 'Banana', 'Mayonnaise', 'Fruits', 'Feta', 'Sushi', 'Chicken soup', 'Mango', 'Bread', 'Pasta', 'Chocolate', 'Hot dog', 'Alfajor', 'Submarine sandwich', 'Vanilla', 'Stew', 'Taco', 'Mozzarella', 'Popcorn', 'Blackberry', 'Gravy', 'Tortilla chips', 'Cake', 'Orange']"
Cuisine of the Americas,North American cuisine,,Cuisine_of_Chiapas,2,"['Pork', 'Pineapple', 'Tamale', 'Avocado', 'Rice', 'Cheese', 'Fish', 'Meat', 'Cabbage', 'Corn', 'Beef', 'Ham', 'Soup', 'Seafood', 'Banana', 'Fruits', 'Mango', 'Bread', 'Watermelon', 'Chocolate', 'Stew']"
Cuisine of the Americas,North American cuisine,,Cuisine_of_Mexico_City,2,"['Pork', 'Rice', 'Sausage', 'Eggs', 'Boiled egg', 'Quesadillas', 'Fish', 'Meat', 'Corn', 'Beef', 'Ham', 'Roast chicken', 'Soup', 'Seafood', 'Fruits', 'Bread', 'Chocolate', 'Stew', 'Taco']"
Cuisine of the Americas,North American cuisine,,Oaxacan_cuisine,2,"['Pork', 'Milk', 'Tamale', 'Avocado', 'Cheese', 'Eggs', 'Fish', 'Meat', 'Ice cream', 'Corn', 'Beef', 'Soup', 'Seafood', 'Banana', 'Fruits', 'Bread', 'Chocolate', 'Orange']"
Cuisine of the Americas,North American cuisine,,Cuisine_of_Veracruz,2,"['Pork', 'Milk', 'Tamale', 'Avocado', 'Rice', 'Eggs', 'Fish', 'Meat', 'Ice cream', 'Corn', 'Beef', 'Soup', 'Seafood', 'Banana', 'Fruits', 'Chocolate', 'Vanilla', 'Stew']"
Cuisine of the Americas,North American cuisine,,Mesoamerican_cuisine,2,"['Duck', 'Pineapple', 'Tamale', 'Avocado', 'Rice', 'Pizza', 'Corn', 'Fruits', 'Cereal', 'Chocolate', 'Vanilla']"
Cuisine of the Americas,North American cuisine,,Ancient_Maya_cuisine,3,"['Shrimp and prawn', 'Pineapple', 'Tamale', 'Avocado', 'Quesadillas', 'Fish', 'Grains', 'Meat', 'Apple', 'Corn', 'Chocolate', 'Vanilla', 'Stew']"
Cuisine of the Americas,North American cuisine,,Aztec_cuisine,3,"['Duck', 'Pineapple', 'Tamale', 'Avocado', 'Rice', 'Eggs', 'Fish', 'Grains', 'Meat', 'Corn', 'Fruits', 'White chocolate', 'Chocolate', 'Vanilla', 'Stew', 'Popcorn', 'Cake', 'Orange']"
Cuisine of the Americas,North American cuisine,,Mexican-American_cuisine,2,"['Burrito', 'Tamale', 'Nacho', 'Rice', 'Cheese', 'Fish', 'Taquitos', 'Corn', 'Pie', 'Fruits', 'Flatbread', 'Chocolate', 'Taco', 'Tortilla chips']"
Cuisine of the Americas,North American cuisine,,Cuisine_of_California,3,"['Pork', 'Kiwifruit', 'Burrito', 'Sandwiches', 'Tamale', 'Avocado', 'Rice', 'Apricot', 'Cheese', 'Hamburgers', 'Eggs', 'Bacon', 'Fish', 'Pizza', 'Meat', 'Ice cream', 'Beef', 'Soup', ""McDonald's"", 'Peach', 'Strawberry', 'Seafood', 'Cookie', 'Fruits', 'French fries', 'Ribs', 'Sushi', 'California roll', 'Bread', 'Baguette', 'Chocolate', 'Hot dog', 'Stew', 'Pupusa', 'Taco', 'Salmon', 'Orange']"
Cuisine of the Americas,North American cuisine,,New_Mexican_cuisine,3,"['Tomato soup', 'Pork', 'Burrito', 'Fried egg', 'Milk', 'Pear', 'Shrimp and prawn', 'Tamale', 'Avocado', 'Steak', 'Turnover', 'Rice', 'Cheese', 'Hamburgers', 'Butter', 'Sausage', 'Eggs', 'Bacon', 'Meatball', 'Fish', 'Pizza', 'Cracker', 'Meat', 'Apple', 'Corn', 'Spinach', 'Beef', 'Pancake', 'bagel', 'Soup', 'Pudding', 'Seafood', 'Pie', 'Cookie', 'Fruits', 'Grilled Cheese', 'French fries', 'Flatbread', 'Bread', 'Watermelon', 'Chocolate', 'Vanilla', 'Stew', 'Jam', 'Taco', 'Tortilla chips', 'Orange', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,,Tex-Mex_cuisine,3,"['Pork', 'Nacho', 'Cheese', 'Meat', 'Corn', 'Beef', 'Spaghetti', 'Taco', 'Tortilla chips', 'Cheddar cheese']"
Cuisine of the Americas,North American cuisine,,Tlingit_cuisine,1,"['Pork', 'Rice', 'Eggs', 'Fish', 'Pizza', 'Grains', 'Meat', 'Ice cream', 'Beef', 'Soup', 'Raspberry', 'Seafood', 'Salmon']"
